symbol,date,open,high,low,close,adjClose,volume,unadjustedVolume,vwap,changeOverTime,changePercent,label,change
SPY,2020-01-16,329.7,330.92,329.45,330.92,314.263,54222965,54050300,330.09,0.0037003,0.37003,"January 16, 20",1.22
SPY,2020-01-17,331.7,332.18,331.07,331.95,315.241058,95534216,95846000,331.6,0.0007536931,0.07536931,"January 17, 20",0.25
SPY,2020-01-21,330.9,332.18,330.82,331.3,314.623718,77966322,77742400,331.52,0.0012088,0.12088,"January 21, 20",0.4
SPY,2020-01-22,332.24,332.95,331.17,331.34,314.661804,49084053,48914900,331.9,-0.0027089,-0.27089,"January 22, 20",-0.9
SPY,2020-01-23,330.63,332.1682,329.41,331.72,315.022675,52081148,51963000,330.97,0.0032967,0.32967,"January 23, 20",1.09
SPY,2020-01-24,332.44,332.53,327.36,328.77,312.22113,87725448,87578400,329.59,-0.011,-1.1,"January 24, 20",-3.67
SPY,2020-01-27,323.03,325.12,322.66,323.5,307.21637,84414006,84062500,324.14,0.001455,0.1455,"January 27, 20",0.47
SPY,2020-01-28,325.06,327.85,324.55,326.89,310.43576,64058804,63834000,326.54,0.0056297,0.56297,"January 28, 20",1.83
SPY,2020-01-29,328.38,328.63,326.4,326.62,310.179382,54242162,53888900,327.34,-0.0053596,-0.53596,"January 29, 20",-1.76
SPY,2020-01-30,324.36,327.91,323.54,327.68,311.186066,75714733,75491800,325.59,0.0102,1.02,"January 30, 20",3.32
SPY,2020-01-31,327,327.17,320.73,321.73,305.535553,114068415,113845600,323.02,-0.0161,-1.61,"January 31, 20",-5.27
SPY,2020-02-03,323.35,326.16,323.22,324.12,307.805145,69378764,69083000,324.39,0.0023813,0.23813,"February 03, 20",0.77
SPY,2020-02-04,328.07,330.01,327.72,329.06,312.49649,62801796,62573200,328.61,0.0030176,0.30176,"February 04, 20",0.99
SPY,2020-02-05,332.27,333.09,330.67,332.86,316.105286,66170836,65951100,332,0.0017757,0.17757,"February 05, 20",0.59
SPY,2020-02-06,333.91,334.19,332.8,333.98,317.168945,50749489,50359700,333.63,0.0002096373,0.02096373,"February 06, 20",0.07
SPY,2020-02-07,332.82,333.9941,331.6,332.2,315.478485,63959591,64139400,332.67,-0.0018629,-0.18629,"February 07, 20",-0.62
SPY,2020-02-10,331.23,334.75,331.19,334.68,317.833649,42343764,42070000,333.46,0.0104,1.04,"February 10, 20",3.45
SPY,2020-02-11,336.16,337.02,334.75,335.26,318.384521,55024082,54864500,335.76,-0.0026773,-0.26773,"February 11, 20",-0.9
SPY,2020-02-12,336.83,337.65,336.43,337.42,320.43573,44154162,43992700,336.95,0.0017516,0.17516,"February 12, 20",0.59
SPY,2020-02-13,335.8621,338.12,335.56,337.06,320.093872,54115751,54501900,337.05,0.0035666,0.35666,"February 13, 20",1.1979
SPY,2020-02-14,337.51,337.73,336.2,337.6,320.606659,64715683,64582200,337.15,0.0002666588,0.02666588,"February 14, 20",0.09
SPY,2020-02-18,336.51,337.6677,335.21,336.73,319.780487,57597249,57226200,336.56,0.0006537696,0.06537696,"February 18, 20",0.22
SPY,2020-02-19,337.79,339.08,337.48,338.34,321.309418,49023144,48814700,338.26,0.0016282,0.16282,"February 19, 20",0.55
SPY,2020-02-20,337.7423,338.64,333.6817,336.95,319.989441,73984478,74163400,336.38,-0.0023459,-0.23459,"February 20, 20",-0.7923
SPY,2020-02-21,335.47,335.81,332.58,333.48,316.694092,114093666,113788200,334.09,-0.005932,-0.5932,"February 21, 20",-1.99
SPY,2020-02-24,323.14,333.5623,321.24,322.42,306.190735,161665075,161088400,324.31,-0.0022281,-0.22281,"February 24, 20",-0.72
SPY,2020-02-25,323.94,324.61,311.69,312.65,296.912476,219196902,218913200,316.5,-0.0349,-3.49,"February 25, 20",-11.29
SPY,2020-02-26,314.18,318.11,310.7,311.5,295.820435,194852264,194773800,313.6,-0.0085301,-0.85301,"February 26, 20",-2.68
SPY,2020-02-27,305.46,311.5637,297.51,297.51,282.534607,283962598,284353500,304.29,-0.026,-2.6,"February 27, 20",-7.95
SPY,2020-02-28,288.7,297.892,285.54,296.26,281.347595,381983496,384975800,292.25,0.0262,2.62,"February 28, 20",7.56
SPY,2020-03-02,298.21,309.16,294.46,309.09,293.531738,239400356,238703600,301.43,0.0365,3.65,"March 02, 20",10.88
SPY,2020-03-03,309.5,313.84,297.57,300.24,285.127167,300574552,300139100,304.59,-0.0299,-2.99,"March 03, 20",-9.26
SPY,2020-03-04,306.12,313.1,303.33,312.86,297.111938,176801416,176613400,307.99,0.022,2.2,"March 04, 20",6.74
SPY,2020-03-05,304.98,308.47,300.01,302.46,287.235474,186683414,186366800,304.43,-0.0082628,-0.82628,"March 05, 20",-2.52
SPY,2020-03-06,293.15,298.78,290.23,297.46,282.487122,228960012,228667200,295.24,0.0147,1.47,"March 06, 20",4.31
SPY,2020-03-09,275.3,284.19,273.45,274.23,260.426483,310436888,309417300,280.3,-0.0038867,-0.38867,"March 09, 20",-1.07
SPY,2020-03-10,284.64,288.52,273.5,288.42,273.902222,276990436,276444100,281.14,0.0133,1.33,"March 10, 20",3.78
SPY,2020-03-11,280.7,281.94,270.88,274.36,260.549866,256734314,255316300,277.62,-0.0226,-2.26,"March 11, 20",-6.34
SPY,2020-03-12,256,266.66,247.68,248.11,235.621216,393679530,392220700,255.7,-0.0308,-3.08,"March 12, 20",-7.89
SPY,2020-03-13,263.09,271.4754,249.58,269.32,255.763596,330252283,329566100,258.73,0.0237,2.37,"March 13, 20",6.23
SPY,2020-03-16,241.18,256.9,237.36,239.85,227.776993,296792617,297240000,248.74,-0.0055146,-0.55146,"March 16, 20",-1.33
SPY,2020-03-17,245.04,256.17,237.07,252.8,240.07515,261836127,262070500,247.74,0.0317,3.17,"March 17, 20",7.76
SPY,2020-03-18,236.25,248.37,228.02,240,227.919449,327724219,327597100,237.82,0.0159,1.59,"March 18, 20",3.75
SPY,2020-03-19,239.25,247.38,232.22,240.51,228.403763,289790568,289322000,241.35,0.0052665,0.52665,"March 19, 20",1.26
SPY,2020-03-20,242.53,244.47,228.5,228.8,218.560913,348045753,347158800,236.77,-0.0566,-5.66,"March 20, 20",-13.73
SPY,2020-03-23,228.19,229.6833,218.26,222.95,212.972656,327229472,326025200,224.69,-0.023,-2.3,"March 23, 20",-5.24
SPY,2020-03-24,234.42,244.1,233.8,243.15,232.268692,235954426,235494500,237.73,0.0372,3.72,"March 24, 20",8.73
SPY,2020-03-25,244.87,256.35,239.75,246.79,235.745819,300041840,299430300,247.92,0.0078409,0.78409,"March 25, 20",1.92
SPY,2020-03-26,249.52,262.8,249.05,261.2,249.510925,258161719,257632800,255.76,0.0468,4.68,"March 26, 20",11.68
SPY,2020-03-27,253.27,260.81,251.05,253.42,242.079102,224788741,224341200,255.36,0.0005922533,0.05922533,"March 27, 20",0.15
SPY,2020-03-30,255.7,262.43,253.53,261.65,249.940765,171081883,171369500,258.83,0.0233,2.33,"March 30, 20",5.95
SPY,2020-03-31,260.56,263.33,256.22,257.75,246.215302,193987536,194881100,259.8,-0.0108,-1.08,"March 31, 20",-2.81
SPY,2020-04-01,247.98,257.6591,243.9,246.15,235.134445,190167231,189554600,249.62,-0.0073796,-0.73796,"April 01, 20",-1.83
SPY,2020-04-02,245.19,252.68,244.59,251.83,240.560257,177931526,177660400,249.23,0.0271,2.71,"April 02, 20",6.64
SPY,2020-04-03,250.76,253.32,245.22,248.19,237.083176,135814457,135561200,248.57,-0.0102,-1.02,"April 03, 20",-2.57
SPY,2020-04-06,257.84,267,256.725,264.86,253.007095,188155875,188061200,260.77,0.0272,2.72,"April 06, 20",7.02
SPY,2020-04-07,274.21,275.03,264.89,265.13,253.265076,202150376,201427200,269.64,-0.0331,-3.31,"April 07, 20",-9.08
SPY,2020-04-08,267.96,276,265.56,274.03,261.766815,154013360,153774500,271.05,0.0227,2.27,"April 08, 20",6.07
SPY,2020-04-09,277.58,281.2,275.47,278.2,265.750153,190493451,189999200,278.25,0.0022336,0.22336,"April 09, 20",0.62
SPY,2020-04-13,277.14,277.51,271.41,275.66,263.323822,115073487,114839100,274.52,-0.0053403,-0.53403,"April 13, 20",-1.48
SPY,2020-04-14,280.98,284.9,279.91,283.79,271.089996,134112038,134143400,282.08,0.01,1,"April 14, 20",2.81
SPY,2020-04-15,277.57,283.9407,275.46,277.76,265.329865,122235649,121775000,277.82,0.000684512,0.0684512,"April 15, 20",0.19
SPY,2020-04-16,279.15,280.03,275.76,279.1,266.609863,131935603,131798300,278.85,-0.0001791152,-0.01791152,"April 16, 20",-0.05
SPY,2020-04-17,285.38,287.3,282.4,286.64,273.812439,147246068,146684800,284.32,0.0044152,0.44152,"April 17, 20",1.26
SPY,2020-04-20,282.61,286.7912,281.35,281.59,268.988464,100346358,100109300,283.72,-0.0036092,-0.36092,"April 20, 20",-1.02
SPY,2020-04-21,276.73,278.04,272.02,273.04,260.821106,126809571,126385700,274.76,-0.0133,-1.33,"April 21, 20",-3.69
SPY,2020-04-22,278.35,281,276.91,279.1,266.609863,93740606,92951600,278.48,0.0026944,0.26944,"April 22, 20",0.75
SPY,2020-04-23,280.49,283.94,278.75,279.08,266.590759,104896702,104709700,280.97,-0.0050269,-0.50269,"April 23, 20",-1.41
SPY,2020-04-24,280.73,283.7,278.5,282.97,270.306702,85360743,85063200,281.03,0.0079792,0.79792,"April 24, 20",2.24
SPY,2020-04-27,285.12,288.27,284.62,287.05,274.204071,78061251,77896600,286.52,0.0067691,0.67691,"April 27, 20",1.93
SPY,2020-04-28,291.02,291.4,285.4,285.73,272.943176,105676439,105270000,287.77,-0.0182,-1.82,"April 28, 20",-5.29
SPY,2020-04-29,291.53,294.88,290.41,293.21,280.08844,118451998,118745600,292.69,0.0057627,0.57627,"April 29, 20",1.68
SPY,2020-04-30,291.71,293.3239,288.59,290.48,277.480591,122787093,122901700,290.59,-0.0042165,-0.42165,"April 30, 20",-1.23
SPY,2020-05-01,285.31,290.6572,281.52,282.79,270.134766,125563365,125180000,284.1,-0.0088325,-0.88325,"May 01, 20",-2.52
SPY,2020-05-04,280.74,283.9,279.13,283.57,270.879913,81282961,80873200,281.76,0.0101,1.01,"May 04, 20",2.83
SPY,2020-05-05,286.64,289.25,285.75,286.19,273.382599,79838418,79569900,287.4,-0.0015699,-0.15699,"May 05, 20",-0.45
SPY,2020-05-06,288.04,288.46,283.78,284.25,271.529358,73738669,73632600,286.1,-0.0132,-1.32,"May 06, 20",-3.79
SPY,2020-05-07,287.75,289.78,287.13,287.68,274.805908,75444726,75250400,287.99,-0.0002432667,-0.02432667,"May 07, 20",-0.07
SPY,2020-05-08,291.09,292.95,289.86,292.44,279.352905,76752568,76452400,291.46,0.0046377,0.46377,"May 08, 20",1.35
SPY,2020-05-11,290.34,294,289.88,292.5,279.410217,79809969,79514200,292.27,0.0074396,0.74396,"May 11, 20",2.16
SPY,2020-05-12,293.79,294.24,286.52,286.67,273.841125,95959109,95870800,290.18,-0.0242,-2.42,"May 12, 20",-7.12
SPY,2020-05-13,286.06,287.19,278.965,281.6,268.998047,145189302,144721100,282.6,-0.0156,-1.56,"May 13, 20",-4.46
SPY,2020-05-14,278.95,285.11,272.99,284.97,272.217133,122326803,121977900,281,0.0216,2.16,"May 14, 20",6.02
SPY,2020-05-15,282.37,286.33,281.34,286.28,273.468567,111604978,111146300,284.42,0.0138,1.38,"May 15, 20",3.91
SPY,2020-05-18,293.05,296.75,292.7,295,281.798309,120690071,119703800,293.87,0.0066542,0.66542,"May 18, 20",1.95
SPY,2020-05-19,294.35,296.205,291.95,291.97,278.903931,95485453,95189300,294.29,-0.0080856,-0.80856,"May 19, 20",-2.38
SPY,2020-05-20,295.82,297.87,295.57,296.93,283.641876,86040005,85861700,296.67,0.0037523,0.37523,"May 20, 20",1.11
SPY,2020-05-21,296.79,297.67,293.6886,294.88,281.683716,77930700,78293900,295.49,-0.0064355,-0.64355,"May 21, 20",-1.91
SPY,2020-05-22,294.57,295.63,293.22,295.44,282.218628,64211574,63958200,294.61,0.0029535,0.29535,"May 22, 20",0.87
SPY,2020-05-26,301.93,302.19,298.69,299.08,285.69577,89356117,88951400,299.87,-0.0094393,-0.94393,"May 26, 20",-2.85
SPY,2020-05-27,302.12,303.57,296.87,303.53,289.946625,105107396,104817400,300.74,0.004667,0.4667,"May 27, 20",1.41
SPY,2020-05-28,304.65,306.84,302.24,302.97,289.411652,91076702,90405200,304.53,-0.0055145,-0.55145,"May 28, 20",-1.68
SPY,2020-05-29,302.46,304.96,299.47,304.32,290.701263,119459906,119090800,302.75,0.0061496,0.61496,"May 29, 20",1.86
SPY,2020-06-01,303.62,306.205,303.06,305.55,291.87616,56677691,55758300,305.03,0.0063566,0.63566,"June 01, 20",1.93
SPY,2020-06-02,306.55,308.13,305.1,308.08,294.29303,74058985,74267200,306.68,0.004991,0.4991,"June 02, 20",1.53
SPY,2020-06-03,310.24,313.22,309.94,312.18,298.209503,92967388,92567600,311.48,0.0062532,0.62532,"June 03, 20",1.94
SPY,2020-06-04,311.11,313,309.08,311.36,297.426147,76100031,75794400,311.27,0.0008035743,0.08035743,"June 04, 20",0.25
SPY,2020-06-05,317.23,321.275,317.16,319.34,305.049042,150942993,150524700,318.17,0.0066513,0.66513,"June 05, 20",2.11
SPY,2020-06-08,320.22,323.41,319.63,323.2,308.736328,73680654,73641200,321.43,0.0093061,0.93061,"June 08, 20",2.98
SPY,2020-06-09,320.3,323.2849,319.36,320.79,306.434204,77792086,77479200,321.18,0.0015298,0.15298,"June 09, 20",0.49
SPY,2020-06-10,321.42,322.39,318.2209,319,304.724335,95120496,95000800,320.12,-0.0075291,-0.75291,"June 10, 20",-2.42
SPY,2020-06-11,311.46,312.15,300.01,300.61,287.157227,209899988,209243600,305.79,-0.0348,-3.48,"June 11, 20",-10.85
SPY,2020-06-12,308.24,309.08,298.6,304.21,290.596161,194260108,194678900,303.43,-0.0131,-1.31,"June 12, 20",-4.03
SPY,2020-06-15,298.02,308.28,296.74,307.05,293.309082,135544866,135782700,303.84,0.0303,3.03,"June 15, 20",9.03
SPY,2020-06-16,315.48,315.64,307.67,312.96,298.95459,137995498,137627500,312.6,-0.0079878,-0.79878,"June 16, 20",-2.52
SPY,2020-06-17,314.07,314.39,310.86,311.66,297.712769,83306240,83398900,312.64,-0.0076734,-0.76734,"June 17, 20",-2.41
SPY,2020-06-18,310.005,312.3,309.51,311.78,297.827393,80937795,80828700,311.21,0.0057257,0.57257,"June 18, 20",1.775
SPY,2020-06-19,314.17,314.38,306.53,308.64,296.125336,135993861,135549600,310.35,-0.0176,-1.76,"June 19, 20",-5.53
SPY,2020-06-22,307.99,311.05,306.75,310.62,298.025024,74929536,74649400,309.56,0.0085392,0.85392,"June 22, 20",2.63
SPY,2020-06-23,313.49,314.5,311.6101,312.05,299.397095,68714204,68471200,312.86,-0.0045934,-0.45934,"June 23, 20",-1.44
SPY,2020-06-24,309.84,310.51,302.1,304.09,291.759827,132930330,132813500,305.18,-0.0186,-1.86,"June 24, 20",-5.75
SPY,2020-06-25,303.47,307.64,301.28,307.35,294.887665,89071360,89468000,304.67,0.0128,1.28,"June 25, 20",3.88
SPY,2020-06-26,306.16,306.39,299.42,300.05,287.883636,127747637,127961000,302.01,-0.02,-2,"June 26, 20",-6.11
SPY,2020-06-29,301.41,304.61,298.93,304.46,292.114838,79974424,79773300,302.43,0.0101,1.01,"June 29, 20",3.05
SPY,2020-06-30,303.99,310.2,303.82,308.36,295.85672,113641644,113394800,307.46,0.0144,1.44,"June 30, 20",4.37
SPY,2020-07-01,309.57,311.89,309.07,310.52,297.929108,72569791,72396500,310.48,0.0030688,0.30688,"July 01, 20",0.95
SPY,2020-07-02,314.24,315.7,311.51,312.23,299.569763,69581173,69344200,313.32,-0.0063964,-0.63964,"July 02, 20",-2.01
SPY,2020-07-06,316.37,317.68,315.56,317.05,304.194366,61702399,61713800,316.17,0.0021494,0.21494,"July 06, 20",0.68
SPY,2020-07-07,315.38,317.52,313.37,313.78,301.056915,83026624,82910000,315.44,-0.0050732,-0.50732,"July 07, 20",-1.6
SPY,2020-07-08,314.61,316.3,312.7,316.18,303.35965,54804874,54638600,314.89,0.0049903,0.49903,"July 08, 20",1.57
SPY,2020-07-09,316.84,317.1,310.68,314.38,301.632568,83568794,83354200,313.97,-0.0077642,-0.77642,"July 09, 20",-2.46
SPY,2020-07-10,314.31,317.88,312.76,317.59,304.712524,57727227,57550400,315.8,0.0104,1.04,"July 10, 20",3.28
SPY,2020-07-13,320.13,322.71,314.13,314.84,302.073944,103264881,102997500,318.55,-0.0165,-1.65,"July 13, 20",-5.29
SPY,2020-07-14,313.3,319.76,312,318.92,305.988556,93767412,93657000,316.24,0.0179,1.79,"July 14, 20",5.62
SPY,2020-07-15,322.41,323.04,319.265,321.85,308.799744,87602121,87196500,321.39,-0.0017369,-0.17369,"July 15, 20",-0.56
SPY,2020-07-16,319.79,321.28,319.09,320.79,307.782715,54819339,54622500,320.16,0.0031271,0.31271,"July 16, 20",1
SPY,2020-07-17,321.88,322.57,319.735,321.72,308.674957,62891185,62774900,321.54,-0.0004970797,-0.04970797,"July 17, 20",-0.16
SPY,2020-07-20,321.43,325.13,320.62,324.32,311.169586,56484683,56308800,323.15,0.0089911,0.89911,"July 20, 20",2.89
SPY,2020-07-21,326.45,326.93,323.94,325.01,311.831573,57691215,57292200,325.63,-0.0044111,-0.44111,"July 21, 20",-1.44
SPY,2020-07-22,324.62,327.2,324.5,326.86,313.606567,57917101,57792900,325.87,0.0069004,0.69004,"July 22, 20",2.24
SPY,2020-07-23,326.47,327.23,321.48,322.96,309.864685,75841843,75738000,324.34,-0.0108,-1.08,"July 23, 20",-3.51
SPY,2020-07-24,320.95,321.99,319.246,320.88,307.869019,72946759,73766600,320.91,-0.0002181025,-0.02181025,"July 24, 20",-0.07
SPY,2020-07-27,321.63,323.41,320.775,323.22,310.114166,48212747,48293000,322.38,0.0049436,0.49436,"July 27, 20",1.59
SPY,2020-07-28,322.43,323.64,320.85,321.17,308.147278,56620376,57495000,322.44,-0.0039078,-0.39078,"July 28, 20",-1.26
SPY,2020-07-29,322.12,325.73,322.075,325.12,311.937134,48578172,48454200,323.93,0.0093133,0.93133,"July 29, 20",3
SPY,2020-07-30,321.9,324.41,319.64,323.96,310.824219,61400077,61861700,322.84,0.0063995,0.63995,"July 30, 20",2.06
SPY,2020-07-31,325.9,326.63,321.33,326.52,313.280334,84631971,84986800,324.51,0.0019024,0.19024,"July 31, 20",0.62
SPY,2020-08-03,328.32,329.62,327.73,328.79,315.458344,52878837,53077900,328.66,0.0014315,0.14315,"August 03, 20",0.47
SPY,2020-08-04,327.86,330.06,327.86,330.06,316.676788,42035020,41917900,329.05,0.0067102,0.67102,"August 04, 20",2.2
SPY,2020-08-05,331.47,332.39,331.18,332.11,318.643646,43050953,42697700,331.79,0.0019308,0.19308,"August 05, 20",0.64
SPY,2020-08-06,331.4799,334.46,331.13,334.33,320.773682,43527444,43679400,332.93,0.0085981,0.85981,"August 06, 20",2.8501
SPY,2020-08-07,333.28,334.88,332.3,334.57,321.003937,57413935,57308300,333.8,0.0038706,0.38706,"August 07, 20",1.29
SPY,2020-08-10,335.06,335.77,332.955,335.57,321.96344,44333776,44282100,334.98,0.0015221,0.15221,"August 10, 20",0.51
SPY,2020-08-11,336.85,337.54,332.01,332.8,319.305725,69754397,69601100,335.22,-0.012,-1.2,"August 11, 20",-4.05
SPY,2020-08-12,335.44,338.28,335.43,337.44,323.757599,53570574,53774400,336.73,0.0059623,0.59623,"August 12, 20",2
SPY,2020-08-13,336.61,338.2514,335.83,336.83,323.172272,41853055,41816100,337.21,0.0006535754,0.06535754,"August 13, 20",0.22
SPY,2020-08-14,336.41,337.42,335.62,336.84,323.181915,47275032,47260400,336.67,0.0012782,0.12782,"August 14, 20",0.43
SPY,2020-08-17,337.94,338.34,337.48,337.91,324.208527,35092877,35481000,337.85,-8.87732e-05,-0.00887732,"August 17, 20",-0.03
SPY,2020-08-18,338.34,339.1,336.61,338.64,324.908966,38627631,38733900,338.32,0.000886682,0.0886682,"August 18, 20",0.3
SPY,2020-08-19,339.05,339.61,336.62,337.23,323.556061,68215296,68054200,338.21,-0.0053679,-0.53679,"August 19, 20",-1.82
SPY,2020-08-20,335.36,338.8,335.22,338.28,324.563477,42408654,42207800,337.47,0.0087071,0.87071,"August 20, 20",2.92
SPY,2020-08-21,337.92,339.72,337.55,339.48,325.714844,55253282,55106600,338.77,0.0046165,0.46165,"August 21, 20",1.56
SPY,2020-08-24,342.12,343,341.06,342.92,329.015381,48780467,48588700,341.94,0.0023384,0.23384,"August 24, 20",0.8
SPY,2020-08-25,343.53,344.21,342.27,344.12,330.166718,38644012,38463400,343.39,0.0017175,0.17175,"August 25, 20",0.59
SPY,2020-08-26,344.76,347.86,344.17,347.57,333.476807,50899056,50790200,346.43,0.0081506,0.81506,"August 26, 20",2.81
SPY,2020-08-27,348.51,349.9,346.53,348.33,334.205963,58207591,58034100,348.58,-0.0005164845,-0.05164845,"August 27, 20",-0.18
SPY,2020-08-28,349.44,350.72,348.15,350.58,336.364777,46897358,48588900,349.51,0.0032624,0.32624,"August 28, 20",1.14
SPY,2020-08-31,350.35,351.3,349.06,349.31,335.146271,66243333,66099200,350.26,-0.0029685,-0.29685,"August 31, 20",-1.04
SPY,2020-09-01,350.21,352.71,349.24,352.6,338.302887,55135897,54908700,351.08,0.0068245,0.68245,"September 01, 20",2.39
SPY,2020-09-02,354.67,358.75,353.43,357.7,343.196106,68758070,69540000,356,0.0085432,0.85432,"September 02, 20",3.03
SPY,2020-09-03,355.87,356.38,342.59,345.39,331.385223,148134474,148011100,348.2,-0.0294,-2.94,"September 03, 20",-10.48
SPY,2020-09-04,346.13,347.83,334.87,342.57,328.679565,139538064,139156300,341.76,-0.0103,-1.03,"September 04, 20",-3.56
SPY,2020-09-08,336.71,342.64,332.88,333.21,319.699097,114050451,114465300,335.94,-0.0104,-1.04,"September 08, 20",-3.5
SPY,2020-09-09,337.55,342.46,336.61,339.79,326.012268,90617927,91462300,339.31,0.0066361,0.66361,"September 09, 20",2.24
SPY,2020-09-10,341.82,342.53,332.85,333.89,320.351532,90738327,90569500,337.38,-0.0232,-2.32,"September 10, 20",-7.93
SPY,2020-09-11,335.82,336.97,331,334.06,320.514618,84816970,84680200,334.18,-0.0052409,-0.52409,"September 11, 20",-1.76
SPY,2020-09-14,337.49,340.38,336.93,338.46,324.736145,65104879,65605700,338.43,0.0028742,0.28742,"September 14, 20",0.97
SPY,2020-09-15,341.12,342.02,339.02,340.17,326.376862,52355231,52920900,340.68,-0.0027849,-0.27849,"September 15, 20",-0.95
SPY,2020-09-16,341.51,343.06,338.52,338.82,325.081604,82068163,82096000,340.6,-0.0078768,-0.78768,"September 16, 20",-2.69
SPY,2020-09-17,333.56,337.6996,332.991,335.84,322.222443,91738710,91523300,335.43,0.0068354,0.68354,"September 17, 20",2.28
SPY,2020-09-18,335.37,335.49,327.97,330.65,318.512787,106074745,105877900,332.06,-0.0141,-1.41,"September 18, 20",-4.72
SPY,2020-09-21,325.7,327.13,321.73,326.97,314.967865,99426745,99450800,324.59,0.0038993,0.38993,"September 21, 20",1.27
SPY,2020-09-22,328.57,330.9,325.86,330.3,318.175629,63772743,63612100,328.59,0.0052652,0.52652,"September 22, 20",1.73
SPY,2020-09-23,330.9,331.2,322.1,322.64,310.796844,92774530,93112200,325.88,-0.025,-2.5,"September 23, 20",-8.26
SPY,2020-09-24,321.22,326.797,319.8,323.5,311.625275,76811301,76681300,323.39,0.0070979,0.70979,"September 24, 20",2.28
SPY,2020-09-25,322.58,329.58,321.64,328.73,316.6633,71197640,71069400,326.17,0.0191,1.91,"September 25, 20",6.15
SPY,2020-09-28,333.22,334.96,332.15,334.19,321.922882,64606703,64584600,333.42,0.002911,0.2911,"September 28, 20",0.97
SPY,2020-09-29,333.97,334.77,331.6209,332.37,320.169647,51672107,51304000,333.05,-0.0047908,-0.47908,"September 29, 20",-1.6
SPY,2020-09-30,333.09,338.29,332.88,334.89,322.597168,103984655,104081100,335.23,0.0054039,0.54039,"September 30, 20",1.8
SPY,2020-10-01,337.69,338.74,335.01,337.04,324.668274,88920514,88698700,336.47,-0.0019248,-0.19248,"October 01, 20",-0.65
SPY,2020-10-02,331.7,337.0126,331.19,333.84,321.585754,89599433,89431100,334.39,0.0064516,0.64516,"October 02, 20",2.14
SPY,2020-10-05,336.06,339.96,336.01,339.76,327.288422,45887754,45713100,338.32,0.011,1.1,"October 05, 20",3.7
SPY,2020-10-06,339.91,342.17,334.38,334.93,322.635651,89976445,90128900,337.73,-0.0147,-1.47,"October 06, 20",-4.98
SPY,2020-10-07,338.12,341.63,338.09,340.76,328.251678,57169467,56999600,340.01,0.0078079,0.78079,"October 07, 20",2.64
SPY,2020-10-08,342.85,343.85,341.86,343.78,331.160828,45411768,45242500,343.19,0.0027126,0.27126,"October 08, 20",0.93
SPY,2020-10-09,345.56,347.35,344.89,346.85,334.118164,59728963,59528600,346.11,0.0037331,0.37331,"October 09, 20",1.29
SPY,2020-10-12,349.59,354.02,349.06,352.43,339.493347,79852096,80388500,351.49,0.0081238,0.81238,"October 12, 20",2.84
SPY,2020-10-13,352.28,352.4651,349.09,350.13,337.277771,73116080,73255500,351.24,-0.0061031,-0.61031,"October 13, 20",-2.15
SPY,2020-10-14,350.75,351.93,347.14,347.93,335.158508,57902810,57727900,348.91,-0.0080399,-0.80399,"October 14, 20",-2.82
SPY,2020-10-15,343.71,348.02,343.13,347.5,334.744293,60516632,60357700,346.07,0.011,1.1,"October 15, 20",3.79
SPY,2020-10-16,348.96,350.75,347.1,347.29,334.541992,89764929,89501900,348.4,-0.0047856,-0.47856,"October 16, 20",-1.67
SPY,2020-10-19,348.65,349.33,341.04,342.01,329.45578,68654735,68425600,344.4,-0.019,-1.9,"October 19, 20",-6.64
SPY,2020-10-20,343.46,346.88,342.64,343.38,330.775543,60198355,60051900,344.3,-0.0002329238,-0.02329238,"October 20, 20",-0.08
SPY,2020-10-21,343.33,348.6847,342.4,342.73,330.149414,63701022,63575000,343.67,-0.0017476,-0.17476,"October 21, 20",-0.6
SPY,2020-10-22,342.96,345.24,340.65,344.61,331.960388,55553305,55399300,343.41,0.0048111,0.48111,"October 22, 20",1.65
SPY,2020-10-23,345.93,345.99,343.13,345.78,333.087463,49285125,49143900,344.89,-0.0004336137,-0.04336137,"October 23, 20",-0.15
SPY,2020-10-26,342.13,342.98,335.62,339.39,326.931976,91438344,91473000,339.42,-0.0080087,-0.80087,"October 26, 20",-2.74
SPY,2020-10-27,339.76,340.12,337.99,338.22,325.804901,65978662,65994100,338.91,-0.0045326,-0.45326,"October 27, 20",-1.54
SPY,2020-10-28,332.1,338.2483,326.13,326.66,314.669281,127353813,127094300,329.48,-0.0164,-1.64,"October 28, 20",-5.44
SPY,2020-10-29,326.91,333.395,325.09,329.98,317.867432,90534802,90597700,329.57,0.009391,0.9391,"October 29, 20",3.07
SPY,2020-10-30,328.28,329.69,322.6,326.54,314.55365,120282921,120287300,325.73,-0.0053004,-0.53004,"October 30, 20",-1.74
SPY,2020-11-02,330.2,332.36,327.24,330.2,318.079346,86115746,86068300,329.61,0,0,"November 02, 20",0
SPY,2020-11-03,333.69,338.25,333.17,336.03,323.695313,93227788,93294200,335.99,0.0070125,0.70125,"November 03, 20",2.34
SPY,2020-11-04,340.86,347.94,339.59,343.54,330.929626,127045985,126959700,343.63,0.0078625,0.78625,"November 04, 20",2.68
SPY,2020-11-05,349.24,352.19,348.86,350.24,337.383698,82419383,82039700,350,0.0028634,0.28634,"November 05, 20",1
SPY,2020-11-06,349.93,351.51,347.65,350.16,337.306641,75149967,74973000,350.04,0.0006572743,0.06572743,"November 06, 20",0.23
